INPUT_ROWS_LEFT,OUTPUT_ROWS,RUNTIME_NS,SCAN_TYPE,TABLE_NAME,COLUMN_NAME
100,58,136546,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,58,575788,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,29325,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,27937,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
3,0,476743,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
4,0,472189,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
7,0,468593,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
9,0,472884,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
13,0,485139,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
15,0,470919,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
16,0,473839,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
18,0,471510,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
19,0,475904,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,28,131042,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,28,572598,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,29338,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,28100,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,27780,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,27703,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,27608,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,28037,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,28012,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,27883,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,28058,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,27734,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,27721,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,0,89719,COLUMN_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
100,0,506605,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,29911,REFERENCE_SCAN,_cmc_1000_100,int_LZ4_Uniform_0_1000
0,0,28702,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
11,10,137237,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
22,21,131686,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
34,33,139956,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
46,45,145982,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
53,52,148095,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
63,62,155331,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
71,70,162548,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
83,82,169956,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
94,93,172658,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,99,136378,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,99,180665,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27440,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27023,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
10,0,65811,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
18,0,71510,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
27,0,72788,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
34,7,130916,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
42,15,136379,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
52,25,145689,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
53,26,144202,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
63,36,151392,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
70,43,156012,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,73,133660,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,73,174921,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27885,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27174,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
6,0,64410,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
11,0,67011,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
18,0,69879,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
22,0,70624,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
27,0,72772,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
34,0,76023,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
39,0,77105,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
46,0,80136,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
52,0,82758,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,47,128498,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,47,169122,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27706,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27148,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
3,0,63296,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
6,0,106560,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
10,0,67251,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
11,0,67700,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
14,0,67900,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
18,0,69345,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
21,0,71188,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
22,0,71667,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
27,0,73434,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,22,125440,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,22,161611,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27721,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27225,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27756,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27071,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,26684,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27392,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27444,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,26811,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27581,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27417,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27483,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,0,80597,COLUMN_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
100,0,101844,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,27405,REFERENCE_SCAN,_cmc_1000_100,long_Unencoded_Uniform_0_1000
0,0,25329,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
8,7,135631,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
16,15,131855,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
25,24,136197,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
39,38,145213,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
50,49,150349,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
59,58,152231,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
67,66,161885,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
78,77,165260,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
86,85,170684,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,99,138016,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,99,179397,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,29341,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25779,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
6,0,71256,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
12,0,72849,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
18,0,75887,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
25,5,131544,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
33,13,135895,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
47,27,144725,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
52,32,145972,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
59,39,155570,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
65,45,154155,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,80,137861,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,80,174465,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,29158,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25591,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
5,0,71403,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
8,0,71511,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
12,0,72598,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
16,0,74841,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
20,0,75388,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
25,0,76518,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
31,0,78086,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
39,0,79889,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
47,0,82527,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,50,132982,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,50,167535,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,29336,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25803,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
3,0,70085,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
5,0,71695,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
6,0,71767,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
8,0,136346,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
8,0,72521,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
12,0,73172,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
15,0,74002,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
16,0,74556,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
18,0,74501,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,27,129498,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,27,161964,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,29331,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25708,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25664,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25700,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25894,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25390,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25122,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,26061,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25450,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25935,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,25564,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,0,50507,COLUMN_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
100,0,54535,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,29504,REFERENCE_SCAN,_cmc_1000_100,long_Dictionary_Uniform_0_1000
0,0,28163,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
5,4,132749,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
19,18,136279,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
30,29,145326,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
40,39,148995,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
48,47,153447,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
56,55,157437,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
68,67,170014,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
86,85,178170,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
93,92,181108,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,99,137848,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,99,187178,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,29442,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28444,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
4,0,68749,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
13,0,73158,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
20,0,75606,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
30,8,134769,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
36,14,139737,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
43,21,146360,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
49,27,153161,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
56,34,155185,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
66,44,160629,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,78,139744,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,78,184420,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,29626,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28435,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
2,0,68477,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
5,0,69978,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
13,0,73773,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
19,0,76238,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
22,0,76722,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
30,0,79856,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
34,0,81288,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
40,0,86039,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
43,0,84390,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,52,133201,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,52,176067,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,30101,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28257,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
1,0,66840,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
2,0,68006,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
4,0,73012,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
5,0,69988,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
9,0,71992,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
13,0,77545,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
16,0,74711,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
19,0,76106,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
20,0,75664,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,24,128385,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,24,168990,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,29633,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28168,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28123,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,27906,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28289,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28461,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28457,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28487,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28174,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,27462,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28199,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,0,84540,COLUMN_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
100,0,105039,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,29216,REFERENCE_SCAN,_cmc_1000_100,long_RunLength_Uniform_0_1000
0,0,28176,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
8,7,531932,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
17,16,531524,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
26,25,547044,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
34,33,546144,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
41,40,553731,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
53,52,555609,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
64,63,563341,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
75,74,594327,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
82,81,586046,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,99,147386,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,99,587665,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,29594,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28228,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
5,0,478868,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
12,0,473159,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
19,0,482290,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
26,6,546723,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
34,14,554482,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
38,18,542061,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
44,24,546285,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
53,33,568007,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
64,44,560140,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,80,146234,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,80,584880,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,29499,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,27890,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
5,0,472702,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
8,0,470663,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
12,0,510167,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
17,0,475592,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
20,0,493606,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
26,0,486398,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
30,0,495749,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
34,0,489748,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
38,0,482008,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,59,140410,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,59,583890,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,29320,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28155,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
4,0,468720,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
5,0,488090,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
5,0,480017,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
8,0,473215,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
11,0,485917,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
12,0,494170,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
16,0,483357,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
17,0,484668,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
19,0,474809,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,30,135984,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,30,574527,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,29481,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28168,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28244,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,27957,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28019,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28068,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28893,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,27910,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,27954,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28294,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,36413,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,0,96414,COLUMN_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
100,0,508981,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,29888,REFERENCE_SCAN,_cmc_1000_100,long_LZ4_Uniform_0_1000
0,0,28720,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
10,9,135265,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
23,22,130038,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
35,34,138931,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
41,40,140057,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
47,46,144101,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
51,50,146185,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
66,65,158296,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
74,73,162302,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
89,88,172246,REFERENCE_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
100,99,133239,COLUMN_SCAN,_cmc_1000_100,float_Unencoded_Uniform_0_1000
