Aggregate,58659100,7,58945800.0,4,8,58945800.0,8657881892,REFERENCE,AggregateHash,0.0,c6bcbe4c09b85db0,901,2,6,"l_returnflag,l_linestatus"
Aggregate,59232737,7,59398300.0,4,8,59398300.0,8948293678,REFERENCE,AggregateHash,0.0,e34d45bba8873ec0,908,2,6,"l_returnflag,l_linestatus"
Aggregate,59142609,7,59398300.0,4,8,59398300.0,8910984154,REFERENCE,AggregateHash,0.0,f5aef478da6a9bcc,907,2,6,"l_returnflag,l_linestatus"
Aggregate,58773499,7,58945800.0,4,8,58945800.0,8676764688,REFERENCE,AggregateHash,0.0,269419d15e668496,902,2,6,"l_returnflag,l_linestatus"
Aggregate,59027339,7,58945900.0,4,8,58945900.0,8731322211,REFERENCE,AggregateHash,0.0,9a1adec8eeee6ec1,906,2,6,"l_returnflag,l_linestatus"
Aggregate,59557148,7,59398400.0,4,8,59398400.0,9380111390,REFERENCE,AggregateHash,0.0,23be30a2d1ea7974,912,2,6,"l_returnflag,l_linestatus"
Aggregate,58986906,7,58945800.0,4,8,58945800.0,8644386180,REFERENCE,AggregateHash,0.0,6fe8bd8f45a6244,905,2,6,"l_returnflag,l_linestatus"
Aggregate,6397,3,16123.2,4752,2,16123.2,3544394,REFERENCE,AggregateHash,0.0,2d4c5fcadb75581f,12,1,1,ps_partkey
Aggregate,6410,3,15878.8,4741,2,15878.8,3538109,REFERENCE,AggregateHash,0.0,383c270299d9e565,12,1,1,ps_partkey
Aggregate,6409,3,15988.0,4700,2,15988.0,3580575,REFERENCE,AggregateHash,0.0,ac97065dc709ce1e,12,1,1,ps_partkey
Aggregate,6444,3,15964.8,4731,2,15964.8,3574289,REFERENCE,AggregateHash,0.0,906458aa2d271c93,12,1,1,ps_partkey
Aggregate,6420,3,16154.0,4764,2,16154.0,3577641,REFERENCE,AggregateHash,0.0,14dfcbbbf5a4910c,12,1,1,ps_partkey
Aggregate,6391,3,16092.4,4755,2,16092.4,3596499,REFERENCE,AggregateHash,0.0,a5764f6e2a662aaf,12,1,1,ps_partkey
Aggregate,6476,3,15995.6,4789,2,15995.6,3589096,REFERENCE,AggregateHash,0.0,af6f1cdb5b2d6e44,12,1,1,ps_partkey
Aggregate,6329,3,16018.4,4691,2,16018.4,3542089,REFERENCE,AggregateHash,0.0,f0eccf064d4918d,12,1,1,ps_partkey
